epoch,step,train_loss,train_loss_kl,train_loss_recon,train_post_mu_0,train_post_mu_1,train_post_mu_10,train_post_mu_11,train_post_mu_12,train_post_mu_13,train_post_mu_14,train_post_mu_15,train_post_mu_16,train_post_mu_17,train_post_mu_18,train_post_mu_19,train_post_mu_2,train_post_mu_20,train_post_mu_21,train_post_mu_22,train_post_mu_23,train_post_mu_24,train_post_mu_25,train_post_mu_26,train_post_mu_27,train_post_mu_28,train_post_mu_29,train_post_mu_3,train_post_mu_30,train_post_mu_31,train_post_mu_4,train_post_mu_5,train_post_mu_6,train_post_mu_7,train_post_mu_8,train_post_mu_9,train_post_sig_0,train_post_sig_1,train_post_sig_10,train_post_sig_11,train_post_sig_12,train_post_sig_13,train_post_sig_14,train_post_sig_15,train_post_sig_16,train_post_sig_17,train_post_sig_18,train_post_sig_19,train_post_sig_2,train_post_sig_20,train_post_sig_21,train_post_sig_22,train_post_sig_23,train_post_sig_24,train_post_sig_25,train_post_sig_26,train_post_sig_27,train_post_sig_28,train_post_sig_29,train_post_sig_3,train_post_sig_30,train_post_sig_31,train_post_sig_4,train_post_sig_5,train_post_sig_6,train_post_sig_7,train_post_sig_8,train_post_sig_9,train_prior_mu_0,train_prior_mu_1,train_prior_mu_10,train_prior_mu_11,train_prior_mu_12,train_prior_mu_13,train_prior_mu_14,train_prior_mu_15,train_prior_mu_16,train_prior_mu_17,train_prior_mu_18,train_prior_mu_19,train_prior_mu_2,train_prior_mu_20,train_prior_mu_21,train_prior_mu_22,train_prior_mu_23,train_prior_mu_24,train_prior_mu_25,train_prior_mu_26,train_prior_mu_27,train_prior_mu_28,train_prior_mu_29,train_prior_mu_3,train_prior_mu_30,train_prior_mu_31,train_prior_mu_4,train_prior_mu_5,train_prior_mu_6,train_prior_mu_7,train_prior_mu_8,train_prior_mu_9,train_prior_sig_0,train_prior_sig_1,train_prior_sig_10,train_prior_sig_11,train_prior_sig_12,train_prior_sig_13,train_prior_sig_14,train_prior_sig_15,train_prior_sig_16,train_prior_sig_17,train_prior_sig_18,train_prior_sig_19,train_prior_sig_2,train_prior_sig_20,train_prior_sig_21,train_prior_sig_22,train_prior_sig_23,train_prior_sig_24,train_prior_sig_25,train_prior_sig_26,train_prior_sig_27,train_prior_sig_28,train_prior_sig_29,train_prior_sig_3,train_prior_sig_30,train_prior_sig_31,train_prior_sig_4,train_prior_sig_5,train_prior_sig_6,train_prior_sig_7,train_prior_sig_8,train_prior_sig_9,val_rank_ic
5,11873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015861162915825844
5,11873,1.2813400030136108,0.019791167229413986,1.2615487575531006,0.018206816166639328,0.03875749930739403,-0.03477818891406059,0.027760930359363556,-0.025117743760347366,-0.03918221965432167,0.05030399560928345,0.05019050091505051,-0.050856828689575195,-2.1430385459098034e-05,-0.03341924026608467,-0.03923000395298004,-0.011135800741612911,-0.03989926725625992,-0.04755169153213501,0.02777823433279991,-0.007169578690081835,-0.04831085354089737,-0.03754742816090584,-0.04419131577014923,0.023243673145771027,-0.01758625917136669,0.04090214893221855,0.040726639330387115,-0.04933391511440277,0.019374439492821693,-0.0011156859109178185,0.03053327091038227,-0.014183652587234974,-0.03696013242006302,-0.0007501898799091578,0.05368494242429733,0.6571317911148071,0.6131492257118225,0.6530804634094238,0.6110432744026184,0.6650150418281555,0.6408178210258484,0.6648232340812683,0.6575772166252136,0.6714696288108826,0.6207892298698425,0.6165637969970703,0.6784741878509521,0.5939106941223145,0.6117676496505737,0.6608298420906067,0.64199298620224,0.6355308294296265,0.6280584335327148,0.5938947796821594,0.6059212684631348,0.6155807971954346,0.6357008814811707,0.6004208326339722,0.6294770836830139,0.6034008264541626,0.604573667049408,0.6212329864501953,0.6518431305885315,0.640534520149231,0.6403319239616394,0.6006473898887634,0.6489102244377136,0.01770496368408203,0.039914682507514954,-0.03595338761806488,0.027062874287366867,-0.025159649550914764,-0.039694976061582565,0.04838154464960098,0.047779738903045654,-0.04851367324590683,-0.0002424850972602144,-0.031630989164114,-0.03860730305314064,-0.011226015165448189,-0.04032464697957039,-0.04578600451350212,0.02762717567384243,-0.007880831137299538,-0.04845292121171951,-0.037474166601896286,-0.04214531183242798,0.023479335010051727,-0.017635470256209373,0.039979711174964905,0.03943518176674843,-0.047071412205696106,0.020165253430604935,-0.001527742249891162,0.029702916741371155,-0.014112161472439766,-0.0354251004755497,-0.002503585536032915,0.050703808665275574,0.6649724841117859,0.6221238374710083,0.6649749279022217,0.6218019723892212,0.6751863360404968,0.6496158242225647,0.683251678943634,0.6724287867546082,0.6879018545150757,0.6386252641677856,0.6315516233444214,0.6887871623039246,0.610346257686615,0.628058135509491,0.6745379567146301,0.6548870205879211,0.6470437049865723,0.6371515989303589,0.6046639084815979,0.6188779473304749,0.6290425062179565,0.6427032351493835,0.6147447824478149,0.6380021572113037,0.615277111530304,0.6281055808067322,0.6329148411750793,0.6647400856018066,0.6501277089118958,0.6592443585395813,0.607207715511322,0.6605851054191589,
6,13852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004361450206488371
6,13852,1.274695873260498,0.02164919674396515,1.253047227859497,0.011930170468986034,0.03367894887924194,-0.03165528550744057,0.025325801223516464,-0.025783441960811615,-0.034255363047122955,0.04564238339662552,0.04269801080226898,-0.047035910189151764,-0.0004081770603079349,-0.027606554329395294,-0.037000030279159546,-0.012554322369396687,-0.03650170564651489,-0.047743815928697586,0.02853425219655037,-0.00821004994213581,-0.040914058685302734,-0.03399163857102394,-0.04148704186081886,0.0196547769010067,-0.014055721461772919,0.03702901676297188,0.03714828938245773,-0.044499192386865616,0.018484825268387794,-0.0017163429874926805,0.02591458149254322,-0.009965970180928707,-0.03308656066656113,0.0019096345640718937,0.04980391636490822,0.6468011736869812,0.6079252362251282,0.6466758251190186,0.6066824197769165,0.6586862206459045,0.6331840753555298,0.6580328941345215,0.6509457230567932,0.6634287238121033,0.6155821681022644,0.6114480495452881,0.6695464849472046,0.5897803902626038,0.606411337852478,0.6541876196861267,0.6320790648460388,0.6290980577468872,0.6209385991096497,0.5923002362251282,0.6001993417739868,0.610887348651886,0.6301643252372742,0.5969619750976562,0.6244810819625854,0.5982560515403748,0.6014211773872375,0.6157498359680176,0.6459019780158997,0.6353193521499634,0.6333985924720764,0.593055784702301,0.6426554918289185,0.011777948588132858,0.03216616436839104,-0.029300443828105927,0.02502528391778469,-0.02589862234890461,-0.0332748144865036,0.04317327216267586,0.04264407977461815,-0.045967213809490204,-0.001296438043937087,-0.0273384191095829,-0.03601726144552231,-0.011749939061701298,-0.03599689528346062,-0.04676804691553116,0.027885811403393745,-0.008803209289908409,-0.041069917380809784,-0.0331457294523716,-0.041446998715400696,0.01961078867316246,-0.013813691213726997,0.03601401671767235,0.036772362887859344,-0.043953847140073776,0.016380101442337036,-0.001277732546441257,0.025217140093445778,-0.010816846042871475,-0.03263620659708977,0.00237598130479455,0.050564028322696686,0.6567174792289734,0.6178073287010193,0.6588551998138428,0.6167773604393005,0.6693174839019775,0.64295893907547,0.6773736476898193,0.6664084196090698,0.6817662715911865,0.635348916053772,0.6281217932701111,0.6808537244796753,0.6084975600242615,0.6252548694610596,0.6680388450622559,0.6489894986152649,0.6411229372024536,0.6311043500900269,0.6032439470291138,0.6150609254837036,0.6257739663124084,0.6373749375343323,0.6118990778923035,0.6322884559631348,0.611173152923584,0.6277980804443359,0.6277952790260315,0.6598594188690186,0.6456774473190308,0.6532230377197266,0.6007726788520813,0.6545246243476868,
7,15831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004235794767737389
7,15831,1.2688900232315063,0.023485295474529266,1.2454066276550293,0.009986293502151966,0.032612286508083344,-0.03141976520419121,0.023574190214276314,-0.023531731218099594,-0.028559433296322823,0.0384797640144825,0.0389132983982563,-0.04215531423687935,-0.002000348409637809,-0.02647971361875534,-0.03493430092930794,-0.012084348127245903,-0.03311038762331009,-0.046723734587430954,0.02186165377497673,-0.0046833958476781845,-0.03760654106736183,-0.029702819883823395,-0.03830736130475998,0.020239325240254402,-0.013382748700678349,0.031563226133584976,0.03665873035788536,-0.041037268936634064,0.016330022364854813,0.0005196535494178534,0.022594373673200607,-0.007871619425714016,-0.030019661411643028,0.00381511845625937,0.04360112547874451,0.6399523019790649,0.6023004055023193,0.6375132203102112,0.6022369861602783,0.652873694896698,0.6289286017417908,0.6522372364997864,0.6443656086921692,0.656906008720398,0.6115003228187561,0.6066924929618835,0.6619309186935425,0.5877071619033813,0.6020474433898926,0.6481331586837769,0.6262638568878174,0.6244441270828247,0.6143590211868286,0.5860304236412048,0.5957660675048828,0.6062727570533752,0.6232356429100037,0.5953293442726135,0.6194458603858948,0.5952759385108948,0.5979728698730469,0.6131603717803955,0.6397212147712708,0.6294941902160645,0.6283981204032898,0.5883619785308838,0.6369349360466003,0.010267866775393486,0.03312376141548157,-0.03196825459599495,0.024333598092198372,-0.02307860553264618,-0.030176512897014618,0.03766282647848129,0.037935771048069,-0.04122880846261978,0.0001550632150610909,-0.02654282934963703,-0.03454682230949402,-0.012285367585718632,-0.03320170193910599,-0.04577409848570824,0.020984893664717674,-0.005299230106174946,-0.036793313920497894,-0.0292072556912899,-0.03799057379364967,0.01913958229124546,-0.013829290866851807,0.029574671760201454,0.036171309649944305,-0.03963115066289902,0.0172626581043005,0.0016445444198325276,0.023454396054148674,-0.008032863028347492,-0.03032764047384262,0.003916207235306501,0.04236939549446106,0.6521401405334473,0.6122876405715942,0.6501144170761108,0.6128252148628235,0.6634599566459656,0.6399847865104675,0.6723538637161255,0.6612846851348877,0.676755964756012,0.6328095197677612,0.6240397691726685,0.6740610003471375,0.6075444221496582,0.6218575835227966,0.6622195839881897,0.6448274254798889,0.6381838917732239,0.6259191036224365,0.5991973876953125,0.6121969223022461,0.6220989227294922,0.6313058733940125,0.6116973161697388,0.6268237829208374,0.608366847038269,0.6247618198394775,0.6259959936141968,0.654959499835968,0.6401243805885315,0.6513192653656006,0.5967132449150085,0.6496577262878418,
8,17810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020180674269795418
8,17810,1.2632508277893066,0.025154415518045425,1.2380976676940918,0.006618999410420656,0.028569811955094337,-0.029542226344347,0.021632393822073936,-0.018980080261826515,-0.028319334611296654,0.03958578407764435,0.03751355782151222,-0.0441887229681015,-0.00012637051986530423,-0.025850770995020866,-0.0364842414855957,-0.014005765318870544,-0.030701741576194763,-0.04397540166974068,0.018947625532746315,-0.003715737024322152,-0.03497285768389702,-0.030516453087329865,-0.03882249444723129,0.016734974458813667,-0.007703013718128204,0.032714735716581345,0.03134952113032341,-0.04348210245370865,0.016051266342401505,-0.0008978426922112703,0.02178064174950123,-0.008849476464092731,-0.03149602562189102,0.007660659961402416,0.0383215956389904,0.6326647400856018,0.5965186357498169,0.6297770738601685,0.5984683036804199,0.6448419690132141,0.623826801776886,0.6456811428070068,0.6384490728378296,0.6492357850074768,0.6064742207527161,0.6015753746032715,0.651816725730896,0.5853002071380615,0.5975807309150696,0.641182541847229,0.6212389469146729,0.6177262663841248,0.6056565046310425,0.5814211964607239,0.5929617881774902,0.6016663908958435,0.6166227459907532,0.5921176075935364,0.6144868731498718,0.5905081033706665,0.5933054685592651,0.6086413860321045,0.6319356560707092,0.6253393888473511,0.6225284934043884,0.5820206999778748,0.6312509775161743,0.006002190988510847,0.02724640443921089,-0.02967877686023712,0.021034831181168556,-0.020105324685573578,-0.027432868257164955,0.03847167268395424,0.03688611090183258,-0.04372231662273407,-0.002399511868134141,-0.025327427312731743,-0.037234969437122345,-0.014553279615938663,-0.03159045800566673,-0.044158805161714554,0.019933026283979416,-0.003633403219282627,-0.03406203165650368,-0.02926814928650856,-0.03863826394081116,0.017610924318432808,-0.007367500104010105,0.03229983150959015,0.031207725405693054,-0.042969491332769394,0.015269032679498196,-0.0022525223903357983,0.02218206226825714,-0.00966922752559185,-0.03128361701965332,0.007732596714049578,0.03816075250506401,0.6464919447898865,0.6072083711624146,0.643322229385376,0.6088144779205322,0.6556576490402222,0.6355370283126831,0.6669710874557495,0.6567472219467163,0.6708711981773376,0.6291425228118896,0.6212181448936462,0.6648039221763611,0.6057001352310181,0.618037223815918,0.6570278406143188,0.6422757506370544,0.6326019167900085,0.6185637712478638,0.5955143570899963,0.6105587482452393,0.6180920600891113,0.6248276829719543,0.6095061302185059,0.6218743920326233,0.6044056415557861,0.6214311718940735,0.6218673586845398,0.6484773755073547,0.6363343596458435,0.6470717191696167,0.5910000801086426,0.6440705060958862,
9,19789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010167562402784824
9,19789,1.257269024848938,0.026843268424272537,1.2304267883300781,-0.0031489518005400896,0.02796577848494053,-0.026199940592050552,0.02200288139283657,-0.018390944227576256,-0.022006414830684662,0.03609327971935272,0.03178328275680542,-0.042756374925374985,-0.0035091291647404432,-0.024183277040719986,-0.03374414145946503,-0.01669359765946865,-0.030139902606606483,-0.04331463947892189,0.021596096456050873,-0.004571784753352404,-0.03106115199625492,-0.026184625923633575,-0.03589681535959244,0.014697771519422531,-0.009041078388690948,0.028128081932663918,0.03171519935131073,-0.03756101801991463,0.01438654214143753,-0.0016654576174914837,0.019113384187221527,-0.005898092873394489,-0.028951965272426605,0.005292640998959541,0.037379372864961624,0.6247389316558838,0.5896639823913574,0.6219691038131714,0.5940199494361877,0.6364419460296631,0.617936909198761,0.6398142576217651,0.631895124912262,0.6431228518486023,0.6026350855827332,0.597325325012207,0.6427995562553406,0.5831963419914246,0.5930035710334778,0.6336997747421265,0.6149226427078247,0.6126669645309448,0.6003403663635254,0.5775282979011536,0.5907105207443237,0.5973058938980103,0.6091728210449219,0.5889782905578613,0.6092854142189026,0.5855266451835632,0.5890403985977173,0.6040174961090088,0.6242755055427551,0.619142472743988,0.6163311004638672,0.5757591724395752,0.6257537603378296,-0.004051905125379562,0.028940392658114433,-0.026454631239175797,0.021902794018387794,-0.017771240323781967,-0.022840339690446854,0.03689231351017952,0.03284595161676407,-0.04145052656531334,-0.004445023834705353,-0.02463260106742382,-0.03240981325507164,-0.015830224379897118,-0.03114074282348156,-0.04322192445397377,0.021277595311403275,-0.005128100048750639,-0.03193017467856407,-0.02644752711057663,-0.03652922436594963,0.014986447989940643,-0.0095487330108881,0.028432689607143402,0.03153879567980766,-0.03759510815143585,0.01161859929561615,-0.00028311435016803443,0.018382487818598747,-0.006411892827600241,-0.027705732733011246,0.00531596876680851,0.03723394125699997,0.6399291157722473,0.6007562279701233,0.6359678506851196,0.6040651202201843,0.6479890942573547,0.6302152872085571,0.66158527135849,0.6507739424705505,0.6654890775680542,0.6262242794036865,0.6176844835281372,0.6577177047729492,0.6043738126754761,0.6141719222068787,0.6513559222221375,0.6371357440948486,0.6275849938392639,0.6132574677467346,0.5932830572128296,0.6082592010498047,0.6136773824691772,0.6182224750518799,0.6069666743278503,0.616757869720459,0.6013875007629395,0.6192642450332642,0.6184420585632324,0.6430435180664062,0.6307290196418762,0.6441361308097839,0.5848337411880493,0.6392543315887451,
10,21768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01125272549688816
10,21768,1.2512006759643555,0.028699154034256935,1.2225013971328735,0.0004702532314695418,0.027503203600645065,-0.029175788164138794,0.020850487053394318,-0.021229593083262444,-0.022163033485412598,0.03782174736261368,0.02857162058353424,-0.042987652122974396,-0.004440468270331621,-0.021714260801672935,-0.02980995737016201,-0.015414210967719555,-0.027223726734519005,-0.04099169746041298,0.018410908058285713,-0.0006464579491876066,-0.027564018964767456,-0.02823357656598091,-0.03885238617658615,0.018997520208358765,-0.003529313253238797,0.029211554676294327,0.027861066162586212,-0.03746485337615013,0.01686837524175644,0.0021172352135181427,0.017021605744957924,-0.004016042221337557,-0.03051900677382946,0.004868081770837307,0.03361251577734947,0.6193397641181946,0.5848572850227356,0.6170567870140076,0.590707004070282,0.6270976662635803,0.6112896800041199,0.6344208717346191,0.6260094046592712,0.6361374855041504,0.5992070436477661,0.5925593376159668,0.6352346539497375,0.5808659195899963,0.5897694230079651,0.6255806684494019,0.6088958978652954,0.6074562072753906,0.592724621295929,0.5742273330688477,0.5866143107414246,0.5905551314353943,0.6009911894798279,0.5844601988792419,0.6005663275718689,0.5777881145477295,0.5841580629348755,0.5997065901756287,0.6154367923736572,0.6130799651145935,0.6115249395370483,0.5711269378662109,0.6194486618041992,0.0011097949463874102,0.02775661088526249,-0.028731580823659897,0.02061731182038784,-0.022445524111390114,-0.023088080808520317,0.03664258122444153,0.027779173105955124,-0.0419001430273056,-0.0027614454738795757,-0.02049608901143074,-0.028657808899879456,-0.014004703611135483,-0.02687654457986355,-0.040513161569833755,0.019153254106640816,-0.0009355096844956279,-0.028304170817136765,-0.02859373576939106,-0.038223996758461,0.020433304831385612,-0.004813012667000294,0.02757951244711876,0.028019152581691742,-0.03788207471370697,0.017139002680778503,0.001222822000272572,0.01750144548714161,-0.0039222282357513905,-0.03194331377744675,0.004897447768598795,0.035014741122722626,0.6357181668281555,0.5982104539871216,0.6316477656364441,0.6011644005775452,0.6399996876716614,0.6254134774208069,0.6576817035675049,0.6452447175979614,0.6588877439498901,0.6238164305686951,0.6142421364784241,0.6508258581161499,0.6031572222709656,0.611409068107605,0.6439133882522583,0.6315714120864868,0.6229371428489685,0.6071765422821045,0.5911252498626709,0.6057402491569519,0.6080846786499023,0.6109458804130554,0.6039578914642334,0.6085655093193054,0.5950472950935364,0.6147344708442688,0.6153358817100525,0.6357132792472839,0.6248224973678589,0.6404051184654236,0.5809011459350586,0.6337011456489563,
11,23747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006975185126066208
11,23747,1.2446577548980713,0.030852844938635826,1.2138062715530396,-0.0017667112406343222,0.025929715484380722,-0.022919580340385437,0.01982870325446129,-0.01818707399070263,-0.02297521010041237,0.03513578698039055,0.022925714030861855,-0.045412108302116394,-0.0007626076694577932,-0.01788436248898506,-0.028773071244359016,-0.018748814240098,-0.02455347590148449,-0.04028495028614998,0.014970246702432632,-0.0025263787247240543,-0.027937039732933044,-0.025749187916517258,-0.03396186977624893,0.01764320582151413,-0.004165987484157085,0.02880464866757393,0.021280087530612946,-0.036941416561603546,0.017758984118700027,-0.0003031844680663198,0.016637207940220833,-0.001453686156310141,-0.031055210158228874,0.0048254188150167465,0.031817518174648285,0.6118720173835754,0.5773047804832458,0.6094416379928589,0.584021806716919,0.6143994927406311,0.6046304106712341,0.6275712251663208,0.6182049512863159,0.6281129717826843,0.5942202210426331,0.5882758498191833,0.627265214920044,0.5790716409683228,0.5848050117492676,0.6177283525466919,0.6038994193077087,0.6015592813491821,0.5857300758361816,0.5705177187919617,0.583137035369873,0.5845339298248291,0.5952609181404114,0.5815732479095459,0.5913171768188477,0.571402907371521,0.579693615436554,0.5933045744895935,0.6080588102340698,0.6073047518730164,0.6058019399642944,0.56134432554245,0.6112198829650879,-0.0017034945776686072,0.026279162615537643,-0.022322027012705803,0.01968274638056755,-0.01888185553252697,-0.02324356697499752,0.03758688643574715,0.023609522730112076,-0.04440570995211601,-0.001286915736272931,-0.01741683855652809,-0.030445368960499763,-0.019187835976481438,-0.026439305394887924,-0.04028213396668434,0.01403637696057558,-0.0041098445653915405,-0.026612605899572372,-0.023928318172693253,-0.0362577885389328,0.018303925171494484,-0.004018943756818771,0.029395155608654022,0.021713783964514732,-0.038289010524749756,0.016015492379665375,-0.00031817893614061177,0.015175272710621357,-0.0017664522165432572,-0.031001633033156395,0.004423974081873894,0.031451523303985596,0.6290782690048218,0.5919108390808105,0.6246197819709778,0.594864547252655,0.6287840604782104,0.6199125051498413,0.651568591594696,0.6383902430534363,0.6523590683937073,0.6198195815086365,0.6109336614608765,0.6437389850616455,0.6025330424308777,0.6066368818283081,0.6378814578056335,0.6283055543899536,0.6175441145896912,0.6019382476806641,0.5894399285316467,0.603479266166687,0.603486180305481,0.6054996252059937,0.6024827361106873,0.6002806425094604,0.5897433757781982,0.6127322316169739,0.6098838448524475,0.6302104592323303,0.6193224787712097,0.6376746892929077,0.5724456906318665,0.6253249049186707,
12,25726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00984298624098301
12,25726,1.2385128736495972,0.03267936408519745,1.2058320045471191,0.00018184506916441023,0.023380931466817856,-0.025129301473498344,0.02014492265880108,-0.02008984610438347,-0.021787891164422035,0.033642396330833435,0.024558240547776222,-0.040368612855672836,0.0002589164942037314,-0.0184008926153183,-0.026419807225465775,-0.015202537178993225,-0.02100382000207901,-0.03774468973278999,0.014928163960576057,-0.004097038879990578,-0.022492598742246628,-0.020199911668896675,-0.03073228895664215,0.014695349149405956,-0.002530318684875965,0.027937568724155426,0.02180151268839836,-0.03567521274089813,0.020952364429831505,-0.0020628664642572403,0.015156228095293045,-0.00019157504721079022,-0.030828122049570084,0.0035018117632716894,0.027137909084558487,0.6057541966438293,0.5719670057296753,0.6029152870178223,0.5778079032897949,0.6022835969924927,0.5977572798728943,0.6212714910507202,0.6102357506752014,0.6203879714012146,0.5895854234695435,0.5829506516456604,0.6177582144737244,0.5757052302360535,0.5810304284095764,0.6099381446838379,0.5985684990882874,0.5967353582382202,0.5782524347305298,0.5660425424575806,0.57896488904953,0.5777713060379028,0.5866020917892456,0.5779337882995605,0.5820184946060181,0.5650373697280884,0.5755729675292969,0.5877317190170288,0.6004253029823303,0.6034711003303528,0.6016325950622559,0.553371012210846,0.6039573550224304,-0.00037268659798428416,0.024112550541758537,-0.026708131656050682,0.020804371684789658,-0.019308065995573997,-0.02161988615989685,0.034422632306814194,0.023839570581912994,-0.03969641774892807,0.001137186773121357,-0.01890695095062256,-0.02458009496331215,-0.014785134233534336,-0.020914321765303612,-0.03681048005819321,0.014809101819992065,-0.0046652210876345634,-0.023020312190055847,-0.020514875650405884,-0.03108391910791397,0.014413825236260891,-0.002582881599664688,0.02709902450442314,0.022877724841237068,-0.0342743955552578,0.02048109658062458,-0.0003938774752896279,0.015740996226668358,0.0001813397102523595,-0.02995627373456955,0.0033667930401861668,0.027250660583376884,0.6248248219490051,0.5878145694732666,0.6192800402641296,0.5890520215034485,0.6182405948638916,0.6142369508743286,0.6463814377784729,0.6316342353820801,0.6445236802101135,0.6162511110305786,0.6066839694976807,0.6359443664550781,0.5999158024787903,0.6038992404937744,0.6301232576370239,0.6237747073173523,0.6124163866043091,0.5945369005203247,0.5865318775177002,0.6002976298332214,0.5973415374755859,0.5987973213195801,0.5991449356079102,0.5916134715080261,0.5848831534385681,0.6098502278327942,0.6057986617088318,0.6229425072669983,0.6156675219535828,0.6350961327552795,0.5660758018493652,0.6198402643203735,
13,27705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015090643428266048
13,27705,1.2320075035095215,0.03454100340604782,1.197468876838684,-0.003948995843529701,0.02114935778081417,-0.022613493725657463,0.015824148431420326,-0.0115109384059906,-0.02113211527466774,0.03353993967175484,0.02373448573052883,-0.04200481250882149,-0.00081736093852669,-0.01896747201681137,-0.027431616559624672,-0.017672626301646233,-0.021966280415654182,-0.0330684557557106,0.012362516485154629,-0.002777693560346961,-0.0199810229241848,-0.022120237350463867,-0.03013654239475727,0.014483277685940266,-0.006071455776691437,0.029904857277870178,0.01977604813873768,-0.034222036600112915,0.018981965258717537,0.0013887175591662526,0.015419285744428635,0.0006477291462942958,-0.032521896064281464,0.00721823051571846,0.026807349175214767,0.5981509685516357,0.5663726925849915,0.5961200594902039,0.5718446373939514,0.5919904708862305,0.5913220047950745,0.6154400706291199,0.6022618412971497,0.6121484041213989,0.5845735669136047,0.5776568055152893,0.6101875305175781,0.5714811682701111,0.575769305229187,0.6022325158119202,0.5934726595878601,0.5905256867408752,0.5703424215316772,0.5640755891799927,0.5751198530197144,0.5692304372787476,0.5762959122657776,0.5724546313285828,0.5718726515769958,0.561880350112915,0.5703496932983398,0.5804122686386108,0.5927500128746033,0.5971455574035645,0.5945329666137695,0.5459712743759155,0.5955762267112732,-0.005090740509331226,0.021097874268889427,-0.02261733077466488,0.016083860769867897,-0.011928940191864967,-0.021494252607226372,0.034473247826099396,0.024500930681824684,-0.040955718606710434,3.178650513291359e-05,-0.018352216109633446,-0.027794551104307175,-0.01829976588487625,-0.022761235013604164,-0.034346144646406174,0.01297756191343069,-0.003342911833897233,-0.019832052290439606,-0.02239331230521202,-0.030443497002124786,0.014959972351789474,-0.005747119430452585,0.029722705483436584,0.019859863445162773,-0.0352322943508625,0.01774042472243309,0.0008713246788829565,0.01447009202092886,0.000780740287154913,-0.03129162639379501,0.008404835127294064,0.026834219694137573,0.6189298629760742,0.583031952381134,0.6127640008926392,0.5834457278251648,0.6094882488250732,0.608747661113739,0.6414756178855896,0.6244439482688904,0.6375672221183777,0.6122238636016846,0.6028597354888916,0.6287375688552856,0.595576822757721,0.5981501340866089,0.6237298250198364,0.6194393038749695,0.6070281863212585,0.5886480212211609,0.584741473197937,0.5974524617195129,0.5900472402572632,0.5896738767623901,0.5949117541313171,0.5821743607521057,0.5825573801994324,0.6050735116004944,0.5987816452980042,0.6166431307792664,0.6097814440727234,0.6290748715400696,0.560177206993103,0.6114391088485718,
14,29684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010113796452060342
